[1]SeCode|[2]TradingDate|[3]TradingTime|[4]TradingDateTime|[5]Price|[6]Volume|[7]BuySellDirection|[8]Exg|[9]LocalTime|[10]SetID|[11]RecID|[12]BuyOrderID|[13]SellOrderID|[14]SymbolSource|[15]TradeType|[16]GTALocalTime
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|300.00|S|SZSE|092518544|2012|491775|40042|278157|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|700.00|B|SZSE|092518544|2012|491776|291935|278157|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|800.00|S|SZSE|092518544|2012|491777|39148|278157|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|500.00|S|SZSE|092518544|2012|491778|39148|305064|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|400.00|B|SZSE|092518544|2012|491779|413240|305064|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|2700.00|B|SZSE|092518544|2012|491780|413240|330465|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|300.00|B|SZSE|092518544|2012|491781|413240|278745|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|1800.00|B|SZSE|092518544|2012|491782|413240|300292|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|800.00|B|SZSE|092518544|2012|491783|413240|399731|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|300.00|B|SZSE|092518544|2012|491784|414133|399731|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|2000.00|B|SZSE|092518544|2012|491785|414133|321443|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|3200.00|B|SZSE|092518544|2012|491786|414133|258497|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|1300.00|S|SZSE|092518544|2012|491787|181077|258497|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|5000.00|S|SZSE|092518544|2012|491788|226121|258497|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|2500.00|S|SZSE|092518544|2012|491789|244270|258497|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|300.00|S|SZSE|092518546|2012|491790|244270|268095|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|100.00|S|SZSE|092518546|2012|491791|244270|305873|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|100.00|S|SZSE|092518546|2012|491792|244270|383688|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|9900.00|S|SZSE|092518546|2012|491793|325878|383688|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|100.00|B|SZSE|092518546|2012|491794|325878|45492|102 |F|92501775
300345.SZ|20200707|092500000|2020-07-07 09:25:00|7.90|5000.00|B|SZSE|092518546|2012|491795|374061|114188|102 |F|92501775
300345.SZ|20200707|093000210|2020-07-07 09:30:00|7.90|5000.00|B|SZSE|093004809|2012|530149|530148|114188|102 |F|93000397
300345.SZ|20200707|093000430|2020-07-07 09:30:00|7.91|2100.00|S|SZSE|093008546|2012|555371|530148|555370|102 |F|93001218
300345.SZ|20200707|093000880|2020-07-07 09:30:00|7.89|800.00|S|SZSE|093012147|2012|587986|277095|587985|102 |F|93002272
300345.SZ|20200707|093001270|2020-07-07 09:30:01|7.90|700.00|B|SZSE|093014861|2012|614341|614340|555370|102 |F|93003048
300345.SZ|20200707|093001380|2020-07-07 09:30:01|7.89|1000.00|S|SZSE|093015632|2012|621976|277095|621975|102 |F|93003288
300345.SZ|20200707|093001380|2020-07-07 09:30:01|7.89|100.00|S|SZSE|093015633|2012|622096|277095|622095|102 |F|93003291
300345.SZ|20200707|093001430|2020-07-07 09:30:01|7.89|1800.00|S|SZSE|093015870|2012|625248|277095|625247|102 |F|93003397
300345.SZ|20200707|093001430|2020-07-07 09:30:01|7.89|900.00|S|SZSE|093015871|2012|625249|289897|625247|102 |F|93003398
300345.SZ|20200707|093001740|2020-07-07 09:30:01|7.89|100.00|S|SZSE|093017697|2012|643184|289897|643183|102 |F|93003974
300345.SZ|20200707|093001740|2020-07-07 09:30:01|7.89|1400.00|S|SZSE|093017697|2012|643185|298117|643183|102 |F|93003974
300345.SZ|20200707|093001740|2020-07-07 09:30:01|7.89|4200.00|S|SZSE|093017697|2012|643186|323629|643183|102 |F|93003974
300345.SZ|20200707|093001770|2020-07-07 09:30:01|7.90|2500.00|B|SZSE|093017796|2012|644207|644206|555370|102 |F|93004000
300345.SZ|20200707|093001900|2020-07-07 09:30:01|7.89|2100.00|S|SZSE|093018079|2012|651027|323629|651026|102 |F|93004206
300345.SZ|20200707|093002140|2020-07-07 09:30:02|7.89|1200.00|B|SZSE|093019727|2012|664209|664208|651026|102 |F|93004643
300345.SZ|20200707|093002140|2020-07-07 09:30:02|7.90|1800.00|B|SZSE|093019727|2012|664210|664208|555370|102 |F|93004643
300345.SZ|20200707|093004220|2020-07-07 09:30:04|7.89|1000.00|B|SZSE|093029647|2012|756283|756282|705816|102 |F|93007719
300345.SZ|20200707|093004730|2020-07-07 09:30:04|7.89|1400.00|B|SZSE|093031575|2012|777103|777102|705816|102 |F|93008408
300345.SZ|20200707|093004730|2020-07-07 09:30:04|7.89|100.00|B|SZSE|093031576|2012|777104|777102|716320|102 |F|93008408
300345.SZ|20200707|093004810|2020-07-07 09:30:04|7.90|3000.00|B|SZSE|093031854|2012|779531|779530|555370|102 |F|93008491
300345.SZ|20200707|093007290|2020-07-07 09:30:07|7.89|1000.00|B|SZSE|093038161|2012|865428|865427|805181|102 |F|93011164
300345.SZ|20200707|093007290|2020-07-07 09:30:07|7.90|9000.00|B|SZSE|093038161|2012|865429|865427|555370|102 |F|93011164
300345.SZ|20200707|093007320|2020-07-07 09:30:07|7.90|10900.00|B|SZSE|093038224|2012|866956|866955|555370|102 |F|93011213
300345.SZ|20200707|093007320|2020-07-07 09:30:07|7.90|300.00|B|SZSE|093038224|2012|866957|866955|578018|102 |F|93011213
300345.SZ|20200707|093008110|2020-07-07 09:30:08|7.89|200.00|B|SZSE|093040422|2012|887513|887512|876855|102 |F|93011867
300345.SZ|20200707|093008300|2020-07-07 09:30:08|7.89|100.00|B|SZSE|093040802|2012|893866|893865|876855|102 |F|93012087
300345.SZ|20200707|093008650|2020-07-07 09:30:08|7.89|300.00|B|SZSE|093041266|2012|903434|903433|876855|102 |F|93012392
300345.SZ|20200707|093008790|2020-07-07 09:30:08|7.89|300.00|B|SZSE|093041440|2012|906761|906760|876855|102 |F|93012498
300345.SZ|20200707|093009420|2020-07-07 09:30:09|7.88|2800.00|S|SZSE|093042314|2012|923862|735877|923861|102 |F|93013043
300345.SZ|20200707|093009620|2020-07-07 09:30:09|7.89|100.00|B|SZSE|093042643|2012|928264|928263|876855|102 |F|93013170
300345.SZ|20200707|093009620|2020-07-07 09:30:09|7.89|400.00|B|SZSE|093042643|2012|928265|928263|877908|102 |F|93013170
300345.SZ|20200707|093009620|2020-07-07 09:30:09|7.89|300.00|B|SZSE|093042643|2012|928270|928269|877908|102 |F|93013170
300345.SZ|20200707|093009660|2020-07-07 09:30:09|7.88|200.00|S|SZSE|093042729|2012|929279|735877|929278|102 |F|93013200
300345.SZ|20200707|093009660|2020-07-07 09:30:09|7.88|1000.00|S|SZSE|093042729|2012|929280|779529|929278|102 |F|93013200
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.89|1700.00|B|SZSE|093042918|2012|933434|933433|877908|102 |F|93013324
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.89|500.00|B|SZSE|093042918|2012|933435|933433|887359|102 |F|93013324
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.89|500.00|B|SZSE|093042918|2012|933436|933433|889582|102 |F|93013324
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.89|1100.00|B|SZSE|093042918|2012|933437|933433|912074|102 |F|93013324
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.90|1700.00|B|SZSE|093042918|2012|933438|933433|578018|102 |F|93013324
300345.SZ|20200707|093009870|2020-07-07 09:30:09|7.90|2000.00|B|SZSE|093042918|2012|933439|933433|688319|102 |F|93013324
300345.SZ|20200707|093010020|2020-07-07 09:30:10|7.91|2200.00|S|SZSE|093043073|2012|936435|933433|936434|102 |F|93013411
300345.SZ|20200707|093010220|2020-07-07 09:30:10|7.91|300.00|S|SZSE|093043410|2012|940615|933433|940614|102 |F|93013533
300345.SZ|20200707|093010490|2020-07-07 09:30:10|7.89|100.00|B|SZSE|093043889|2012|947567|947566|940614|102 |F|93013742
300345.SZ|20200707|093010710|2020-07-07 09:30:10|7.89|100.00|B|SZSE|093044195|2012|951759|951758|940614|102 |F|93013871
300345.SZ|20200707|093011210|2020-07-07 09:30:11|7.89|200.00|B|SZSE|093044623|2012|960733|960732|940614|102 |F|93014167
300345.SZ|20200707|093011240|2020-07-07 09:30:11|7.88|200.00|B|SZSE|093044628|2012|961492|961491|961242|102 |F|93014183
300345.SZ|20200707|093011430|2020-07-07 09:30:11|7.89|700.00|B|SZSE|093044894|2012|966345|966344|940614|102 |F|93014354
300345.SZ|20200707|093012470|2020-07-07 09:30:12|7.89|400.00|B|SZSE|093046869|2012|985287|985286|940614|102 |F|93014990
300345.SZ|20200707|093012960|2020-07-07 09:30:12|7.89|700.00|B|SZSE|093047808|2012|992590|992589|940614|102 |F|93015227
300345.SZ|20200707|093013010|2020-07-07 09:30:13|7.89|100.00|B|SZSE|093047857|2012|993332|993331|940614|102 |F|93015247
300345.SZ|20200707|093013850|2020-07-07 09:30:13|7.89|200.00|B|SZSE|093049389|2012|1005448|1005447|940614|102 |F|93015532
300345.SZ|20200707|093013900|2020-07-07 09:30:13|7.89|900.00|B|SZSE|093049483|2012|1005963|1005962|940614|102 |F|93015544
300345.SZ|20200707|093014830|2020-07-07 09:30:14|7.89|1700.00|B|SZSE|093050411|2012|1017683|1017682|940614|102 |F|93015807
300345.SZ|20200707|093014930|2020-07-07 09:30:14|7.89|1100.00|B|SZSE|093050556|2012|1018991|1018990|940614|102 |F|93015832
300345.SZ|20200707|093014930|2020-07-07 09:30:14|7.89|200.00|B|SZSE|093050556|2012|1018992|1018990|960814|102 |F|93015832
300345.SZ|20200707|093014930|2020-07-07 09:30:14|7.89|3800.00|B|SZSE|093050556|2012|1018993|1018990|1000487|102 |F|93015832
300345.SZ|20200707|093014930|2020-07-07 09:30:14|7.90|1400.00|B|SZSE|093050556|2012|1018994|1018990|948917|102 |F|93015832
300345.SZ|20200707|093014930|2020-07-07 09:30:14|7.90|300.00|B|SZSE|093050556|2012|1018995|1018990|1003435|102 |F|93015832
300345.SZ|20200707|093015540|2020-07-07 09:30:15|7.90|600.00|S|SZSE|093051421|2012|1026534|1018990|1026533|102 |F|93016013
300345.SZ|20200707|093016460|2020-07-07 09:30:16|7.90|2000.00|S|SZSE|093052612|2012|1039299|1018990|1039298|102 |F|93016299
300345.SZ|20200707|093017320|2020-07-07 09:30:17|7.90|600.00|S|SZSE|093054275|2012|1050604|1018990|1050603|102 |F|93016802
300345.SZ|20200707|093017320|2020-07-07 09:30:17|7.90|500.00|S|SZSE|093054275|2012|1050605|1045641|1050603|102 |F|93016802
300345.SZ|20200707|093018150|2020-07-07 09:30:18|7.90|100.00|S|SZSE|093055318|2012|1060886|1045641|1060885|102 |F|93017629
300345.SZ|20200707|093018250|2020-07-07 09:30:18|7.90|1700.00|S|SZSE|093055413|2012|1062250|1045641|1062249|102 |F|93017730
300345.SZ|20200707|093019470|2020-07-07 09:30:19|7.90|800.00|S|SZSE|093056205|2012|1075130|1045641|1075129|102 |F|93018966
300345.SZ|20200707|093020030|2020-07-07 09:30:20|7.90|200.00|S|SZSE|093056626|2012|1081569|1045641|1081568|102 |F|93019507
300345.SZ|20200707|093020100|2020-07-07 09:30:20|7.90|1700.00|S|SZSE|093056644|2012|1082299|1045641|1082298|102 |F|93019574
300345.SZ|20200707|093020100|2020-07-07 09:30:20|7.90|1000.00|S|SZSE|093056644|2012|1082300|1061352|1082298|102 |F|93019574
300345.SZ|20200707|093021750|2020-07-07 09:30:21|7.89|1000.00|B|SZSE|093058456|2012|1099520|1099519|1082298|102 |F|93021225
300345.SZ|20200707|093022050|2020-07-07 09:30:22|7.89|100.00|B|SZSE|093059008|2012|1102788|1102787|1082298|102 |F|93021534
300345.SZ|20200707|093022160|2020-07-07 09:30:22|7.89|200.00|B|SZSE|093059244|2012|1103997|1103996|1082298|102 |F|93021641
300345.SZ|20200707|093022670|2020-07-07 09:30:22|7.89|800.00|B|SZSE|093059913|2012|1109070|1109069|1082298|102 |F|93022145
300345.SZ|20200707|093022900|2020-07-07 09:30:22|7.89|200.00|B|SZSE|093100180|2012|1111480|1111479|1082298|102 |F|93022378
300345.SZ|20200707|093023420|2020-07-07 09:30:23|7.89|100.00|B|SZSE|093100734|2012|1116158|1116157|1082298|102 |F|93022896
300345.SZ|20200707|093023470|2020-07-07 09:30:23|7.89|100.00|B|SZSE|093100784|2012|1116521|1116520|1082298|102 |F|93022944
300345.SZ|20200707|093025490|2020-07-07 09:30:25|7.90|500.00|B|SZSE|093103103|2012|1135897|1135896|1106831|102 |F|93024967
300345.SZ|20200707|093025490|2020-07-07 09:30:25|7.90|1800.00|B|SZSE|093103103|2012|1135898|1135896|1118292|102 |F|93024967
300345.SZ|20200707|093026920|2020-07-07 09:30:26|7.90|1600.00|B|SZSE|093104817|2012|1147024|1147023|1118292|102 |F|93026391
300345.SZ|20200707|093026920|2020-07-07 09:30:26|7.90|1100.00|B|SZSE|093104817|2012|1147025|1147023|1146257|102 |F|93026391
300345.SZ|20200707|093027820|2020-07-07 09:30:27|7.90|1900.00|B|SZSE|093105502|2012|1154523|1154522|1146257|102 |F|93027290
300345.SZ|20200707|093027820|2020-07-07 09:30:27|7.92|500.00|B|SZSE|093105502|2012|1154524|1154522|567143|102 |F|93027290
300345.SZ|20200707|093027820|2020-07-07 09:30:27|7.92|1000.00|B|SZSE|093105502|2012|1154525|1154522|933790|102 |F|93027290
300345.SZ|20200707|093028410|2020-07-07 09:30:28|7.90|600.00|S|SZSE|093105963|2012|1160638|1160197|1160637|102 |F|93027882
300345.SZ|20200707|093028410|2020-07-07 09:30:28|7.90|200.00|S|SZSE|093105963|2012|1160639|1160486|1160637|102 |F|93027882
300345.SZ|20200707|093028660|2020-07-07 09:30:28|7.89|100.00|S|SZSE|093106104|2012|1162864|1138217|1162863|102 |F|93028140
300345.SZ|20200707|093028660|2020-07-07 09:30:28|7.89|100.00|S|SZSE|093106104|2012|1162865|1161590|1162863|102 |F|93028140
300345.SZ|20200707|093028700|2020-07-07 09:30:28|7.89|200.00|B|SZSE|093106116|2012|1163111|1163110|1162863|102 |F|93028172
300345.SZ|20200707|093028700|2020-07-07 09:30:28|7.90|1000.00|B|SZSE|093106116|2012|1163112|1163110|1162078|102 |F|93028172
300345.SZ|20200707|093028730|2020-07-07 09:30:28|7.91|5500.00|S|SZSE|093106195|2012|1163380|1163110|1163379|102 |F|93028206
300345.SZ|20200707|093033670|2020-07-07 09:30:33|7.89|200.00|S|SZSE|093111023|2012|1204121|1195574|1204120|102 |F|93033147
300345.SZ|20200707|093034420|2020-07-07 09:30:34|7.89|100.00|S|SZSE|093111722|2012|1211497|1195574|1211496|102 |F|93033895
300345.SZ|20200707|093035340|2020-07-07 09:30:35|7.91|200.00|B|SZSE|093112359|2012|1218920|1218919|1177013|102 |F|93034817
300345.SZ|20200707|093036320|2020-07-07 09:30:36|7.91|1600.00|B|SZSE|093113808|2012|1226418|1226417|1177013|102 |F|93035795
300345.SZ|20200707|093037400|2020-07-07 09:30:37|7.91|700.00|B|SZSE|093114899|2012|1236914|1236913|1177013|102 |F|93036883
300345.SZ|20200707|093037400|2020-07-07 09:30:37|7.91|400.00|B|SZSE|093114899|2012|1236923|1236922|1177013|102 |F|93036883
300345.SZ|20200707|093037400|2020-07-07 09:30:37|7.91|300.00|B|SZSE|093114899|2012|1236924|1236922|1191295|102 |F|93036883
300345.SZ|20200707|093038130|2020-07-07 09:30:38|7.90|100.00|S|SZSE|093115422|2012|1243377|1221954|1243376|102 |F|93037605
300345.SZ|20200707|093038220|2020-07-07 09:30:38|7.91|100.00|B|SZSE|093115474|2012|1244097|1244096|1191295|102 |F|93037693
300345.SZ|20200707|093038220|2020-07-07 09:30:38|7.91|100.00|B|SZSE|093115474|2012|1244099|1244098|1191295|102 |F|93037693
300345.SZ|20200707|093038240|2020-07-07 09:30:38|7.91|100.00|B|SZSE|093115517|2012|1244340|1244339|1191295|102 |F|93037719
300345.SZ|20200707|093039280|2020-07-07 09:30:39|7.91|100.00|B|SZSE|093116418|2012|1251957|1251956|1191295|102 |F|93038769
300345.SZ|20200707|093039330|2020-07-07 09:30:39|7.91|100.00|B|SZSE|093116468|2012|1252426|1252425|1191295|102 |F|93038807
300345.SZ|20200707|093040410|2020-07-07 09:30:40|7.91|100.00|S|SZSE|093117409|2012|1262252|1261546|1262251|102 |F|93039882
300345.SZ|20200707|093041230|2020-07-07 09:30:41|7.91|100.00|S|SZSE|093117977|2012|1268690|1261546|1268689|102 |F|93040710
300345.SZ|20200707|093041460|2020-07-07 09:30:41|7.90|1600.00|S|SZSE|093118161|2012|1270241|1221954|1270240|102 |F|93040932
300345.SZ|20200707|093042560|2020-07-07 09:30:42|7.90|1300.00|S|SZSE|093118929|2012|1278017|1221954|1278016|102 |F|93042033
300345.SZ|20200707|093042800|2020-07-07 09:30:42|7.89|2500.00|S|SZSE|093119076|2012|1280162|1195574|1280161|102 |F|93042272
300345.SZ|20200707|093043350|2020-07-07 09:30:43|7.89|1400.00|B|SZSE|093119796|2012|1285984|1285983|1280161|102 |F|93042824
300345.SZ|20200707|093043350|2020-07-07 09:30:43|7.90|1000.00|B|SZSE|093119796|2012|1285985|1285983|1278016|102 |F|93042824
300345.SZ|20200707|093043540|2020-07-07 09:30:43|7.90|1000.00|B|SZSE|093120063|2012|1287690|1287689|1278016|102 |F|93043010
300345.SZ|20200707|093045390|2020-07-07 09:30:45|7.89|600.00|B|SZSE|093122294|2012|1301412|1301411|1299562|102 |F|93044862
300345.SZ|20200707|093046550|2020-07-07 09:30:46|7.89|10000.00|B|SZSE|093123709|2012|1311662|1311661|1299562|102 |F|93046022
300345.SZ|20200707|093046690|2020-07-07 09:30:46|7.89|700.00|B|SZSE|093123806|2012|1312799|1312798|1299562|102 |F|93046172
300345.SZ|20200707|093046690|2020-07-07 09:30:46|7.90|6800.00|B|SZSE|093123806|2012|1312800|1312798|1278016|102 |F|93046172
300345.SZ|20200707|093048330|2020-07-07 09:30:48|7.89|500.00|B|SZSE|093124608|2012|1324730|1324729|1321252|102 |F|93047802
300345.SZ|20200707|093049290|2020-07-07 09:30:49|7.89|1100.00|B|SZSE|093125207|2012|1333617|1333616|1321252|102 |F|93048773
300345.SZ|20200707|093050890|2020-07-07 09:30:50|7.89|1900.00|B|SZSE|093126337|2012|1345493|1345492|1321252|102 |F|93050370
300345.SZ|20200707|093051940|2020-07-07 09:30:51|7.89|2000.00|B|SZSE|093127263|2012|1353576|1353575|1321252|102 |F|93051420
300345.SZ|20200707|093052360|2020-07-07 09:30:52|7.89|100.00|B|SZSE|093127767|2012|1357255|1357254|1321252|102 |F|93051838
300345.SZ|20200707|093054120|2020-07-07 09:30:54|7.89|5300.00|B|SZSE|093129932|2012|1369944|1369943|1368458|102 |F|93053598
300345.SZ|20200707|093054740|2020-07-07 09:30:54|7.88|200.00|S|SZSE|093130615|2012|1374845|1251880|1374844|102 |F|93054215
300345.SZ|20200707|093054880|2020-07-07 09:30:54|7.88|200.00|S|SZSE|093130808|2012|1376446|1251880|1376445|102 |F|93054357
300345.SZ|20200707|093054880|2020-07-07 09:30:54|7.88|200.00|S|SZSE|093130808|2012|1376447|1251882|1376445|102 |F|93054357
300345.SZ|20200707|093054880|2020-07-07 09:30:54|7.88|200.00|S|SZSE|093130808|2012|1376448|1327603|1376445|102 |F|93054357
300345.SZ|20200707|093055380|2020-07-07 09:30:55|7.88|400.00|B|SZSE|093131279|2012|1381608|1381607|1376445|102 |F|93054858
300345.SZ|20200707|093055380|2020-07-07 09:30:55|7.89|400.00|B|SZSE|093131279|2012|1381609|1381607|1368458|102 |F|93054858
300345.SZ|20200707|093057680|2020-07-07 09:30:57|7.89|1000.00|S|SZSE|093132768|2012|1399055|1398425|1399054|102 |F|93057152
300345.SZ|20200707|093057990|2020-07-07 09:30:57|7.90|10000.00|B|SZSE|093132959|2012|1402045|1402044|1278016|102 |F|93057464
300345.SZ|20200707|093059990|2020-07-07 09:30:59|7.89|2800.00|B|SZSE|093134355|2012|1418415|1418414|1405193|102 |F|93059466
300345.SZ|20200707|093059990|2020-07-07 09:30:59|7.90|200.00|B|SZSE|093134355|2012|1418416|1418414|1278016|102 |F|93059466
300345.SZ|20200707|093102440|2020-07-07 09:31:02|7.89|600.00|B|SZSE|093136299|2012|1442547|1442546|1431265|102 |F|93101917
300345.SZ|20200707|093104090|2020-07-07 09:31:04|7.89|400.00|S|SZSE|093137439|2012|1456871|1442546|1456870|102 |F|93103569
300345.SZ|20200707|093104100|2020-07-07 09:31:04|7.89|200.00|S|SZSE|093137449|2012|1457142|1442546|1457141|102 |F|93103579
300345.SZ|20200707|093106420|2020-07-07 09:31:06|7.90|1800.00|B|SZSE|093139248|2012|1478174|1478173|1278016|102 |F|93105893
300345.SZ|20200707|093106640|2020-07-07 09:31:06|7.90|1300.00|B|SZSE|093139409|2012|1480223|1480222|1278016|102 |F|93106125
300345.SZ|20200707|093107300|2020-07-07 09:31:07|7.89|400.00|S|SZSE|093139867|2012|1487646|1442546|1487645|102 |F|93106781
300345.SZ|20200707|093107440|2020-07-07 09:31:07|7.90|300.00|B|SZSE|093140049|2012|1489272|1489271|1278016|102 |F|93106945
300345.SZ|20200707|093107440|2020-07-07 09:31:07|7.90|2400.00|B|SZSE|093140049|2012|1489278|1489277|1278016|102 |F|93106945
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|1400.00|S|SZSE|093140247|2012|1491572|1442546|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|1000.00|S|SZSE|093140247|2012|1491573|1459143|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|200.00|S|SZSE|093140247|2012|1491574|1487570|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|200.00|S|SZSE|093140247|2012|1491575|1487621|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|200.00|S|SZSE|093140247|2012|1491576|1487805|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|300.00|S|SZSE|093140247|2012|1491577|1488945|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.89|300.00|S|SZSE|093140247|2012|1491578|1488946|1491571|102 |F|93107172
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.88|200.00|S|SZSE|093140247|2012|1491579|1459724|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.88|200.00|S|SZSE|093140247|2012|1491580|1459864|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.88|300.00|S|SZSE|093140248|2012|1491581|1461497|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.88|300.00|S|SZSE|093140248|2012|1491582|1461500|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.88|700.00|S|SZSE|093140248|2012|1491583|1472278|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.87|200.00|S|SZSE|093140248|2012|1491584|1404873|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.87|200.00|S|SZSE|093140248|2012|1491585|1404899|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.87|200.00|S|SZSE|093140248|2012|1491586|1404932|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.87|200.00|S|SZSE|093140248|2012|1491587|1414696|1491571|102 |F|93107173
300345.SZ|20200707|093107690|2020-07-07 09:31:07|7.87|200.00|S|SZSE|093140248|2012|1491588|1414703|1491571|102 |F|93107173
300345.SZ|20200707|093108830|2020-07-07 09:31:08|7.89|2900.00|B|SZSE|093141425|2012|1500880|1500879|1496620|102 |F|93108318
300345.SZ|20200707|093109800|2020-07-07 09:31:09|7.89|400.00|B|SZSE|093142229|2012|1509165|1509164|1496620|102 |F|93109274
300345.SZ|20200707|093109800|2020-07-07 09:31:09|7.89|500.00|B|SZSE|093142229|2012|1509166|1509164|1500560|102 |F|93109274
300345.SZ|20200707|093111970|2020-07-07 09:31:11|7.89|600.00|B|SZSE|093144119|2012|1527761|1527760|1500560|102 |F|93111446
300345.SZ|20200707|093112640|2020-07-07 09:31:12|7.89|15100.00|B|SZSE|093144501|2012|1533281|1533280|1500560|102 |F|93112119
300345.SZ|20200707|093113340|2020-07-07 09:31:13|7.89|10000.00|S|SZSE|093145255|2012|1540671|1533280|1540670|102 |F|93112824
300345.SZ|20200707|093113790|2020-07-07 09:31:13|7.89|200.00|S|SZSE|093145775|2012|1544290|1533280|1544289|102 |F|93113270
300345.SZ|20200707|093114060|2020-07-07 09:31:14|7.89|100.00|S|SZSE|093145927|2012|1546345|1533280|1546344|102 |F|93113530
300345.SZ|20200707|093115600|2020-07-07 09:31:15|7.90|1100.00|B|SZSE|093147156|2012|1557427|1557426|1278016|102 |F|93115074
300345.SZ|20200707|093116410|2020-07-07 09:31:16|7.90|400.00|B|SZSE|093148055|2012|1565932|1565931|1278016|102 |F|93115885
300345.SZ|20200707|093116440|2020-07-07 09:31:16|7.90|200.00|B|SZSE|093148069|2012|1566305|1566304|1278016|102 |F|93115924
300345.SZ|20200707|093116480|2020-07-07 09:31:16|7.90|100.00|B|SZSE|093148107|2012|1566632|1566631|1278016|102 |F|93115968
300345.SZ|20200707|093116550|2020-07-07 09:31:16|7.90|5000.00|B|SZSE|093148164|2012|1567713|1567712|1278016|102 |F|93116023
300345.SZ|20200707|093116600|2020-07-07 09:31:16|7.89|1800.00|S|SZSE|093148202|2012|1568132|1533280|1568131|102 |F|93116070
300345.SZ|20200707|093117210|2020-07-07 09:31:17|7.89|2800.00|S|SZSE|093148780|2012|1573306|1533280|1573305|102 |F|93116686
300345.SZ|20200707|093117210|2020-07-07 09:31:17|7.89|7200.00|S|SZSE|093148780|2012|1573307|1534751|1573305|102 |F|93116686
300345.SZ|20200707|093119090|2020-07-07 09:31:19|7.89|100.00|S|SZSE|093150171|2012|1588667|1534751|1588666|102 |F|93118563
300345.SZ|20200707|093122480|2020-07-07 09:31:22|7.89|6700.00|S|SZSE|093153003|2012|1617257|1534751|1617256|102 |F|93121953
300345.SZ|20200707|093122480|2020-07-07 09:31:22|7.89|1800.00|S|SZSE|093153003|2012|1617258|1534859|1617256|102 |F|93121953
300345.SZ|20200707|093122800|2020-07-07 09:31:22|7.90|100.00|B|SZSE|093153241|2012|1619792|1619791|1321140|102 |F|93122273
300345.SZ|20200707|093128350|2020-07-07 09:31:28|7.90|100.00|B|SZSE|093157162|2012|1664061|1664060|1321140|102 |F|93127824
300345.SZ|20200707|093128460|2020-07-07 09:31:28|7.90|800.00|B|SZSE|093157250|2012|1665124|1665123|1321140|102 |F|93127931
