[1]SeCode|[2]TradingDate|[3]TradingTime|[4]TradingDateTime|[5]Price|[6]Volume|[7]BuySellDirection|[8]Exg|[9]LocalTime|[10]RecId|[11]TradeChannel|[12]TradeAmount|[13]BuyRecID|[14]SellRecID|[15]GTALocalTime|[16]PacketTimeStamp
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527296|19439|3|1115.00|143017|65395|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527296|19440|3|7805.00|143017|269908|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|3000|N|SSE|092527296|19441|3|33450.00|143017|157049|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1200|N|SSE|092527296|19442|3|13380.00|143017|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527296|19443|3|2230.00|161945|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4700|N|SSE|092527296|19444|3|52405.00|117343|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527296|19445|3|6690.00|1511|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527296|19446|3|7805.00|100007|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527296|19447|3|3345.00|132597|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1200|N|SSE|092527296|19448|3|13380.00|196090|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527296|19449|3|10035.00|264501|197309|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527296|19450|3|2230.00|264501|14062|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527296|19451|3|3345.00|264501|109367|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527296|19452|3|5575.00|264501|197516|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|800|N|SSE|092527296|19453|3|8920.00|264501|210237|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527296|19454|3|5575.00|264501|213577|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1500|N|SSE|092527296|19455|3|16725.00|264501|82512|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527296|19456|3|2230.00|264501|88525|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527296|19457|3|11150.00|264501|166313|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527296|19458|3|11150.00|264501|183362|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|9700|N|SSE|092527296|19459|3|108155.00|264501|71646|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527296|19460|3|1115.00|264501|117648|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527296|19461|3|5575.00|264501|152011|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527296|19462|3|55750.00|264501|173561|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527296|19463|3|1115.00|220890|173561|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4900|N|SSE|092527296|19464|3|54635.00|133035|173561|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527296|19465|3|5575.00|133035|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|3000|N|SSE|092527296|19466|3|33450.00|243491|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1400|N|SSE|092527296|19467|3|15610.00|210761|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527296|19468|3|7805.00|108492|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|800|N|SSE|092527296|19469|3|8920.00|57807|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527296|19470|3|1115.00|144945|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527296|19471|3|5575.00|156907|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4500|N|SSE|092527296|19472|3|50175.00|244189|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527296|19473|3|1115.00|253513|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527296|19474|3|22300.00|248000|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|6400|N|SSE|092527296|19475|3|71360.00|267101|182587|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527297|19476|3|5575.00|267101|189934|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2600|N|SSE|092527297|19477|3|28990.00|267101|211477|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527297|19478|3|4460.00|270711|211477|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527297|19479|3|10035.00|270711|222340|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4000|N|SSE|092527297|19480|3|44600.00|164323|230533|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527297|19481|3|22300.00|164323|235394|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4000|N|SSE|092527297|19482|3|44600.00|164323|255756|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19483|3|11150.00|223483|255756|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527297|19484|3|22300.00|223483|2599|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527297|19485|3|22300.00|223483|10254|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2800|N|SSE|092527297|19486|3|31220.00|226795|10254|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19487|3|2230.00|226795|17421|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1700|N|SSE|092527297|19488|3|18955.00|226795|17849|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19489|3|2230.00|226795|88817|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19490|3|2230.00|226795|107508|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527297|19491|3|1115.00|226795|188516|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4800|N|SSE|092527297|19492|3|53520.00|226795|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1500|N|SSE|092527297|19493|3|16725.00|235460|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527297|19494|3|1115.00|88721|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19495|3|11150.00|101267|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527297|19496|3|4460.00|102218|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19497|3|2230.00|144955|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19498|3|2230.00|145105|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19499|3|11150.00|212171|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527297|19500|3|55750.00|225442|200419|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|800|N|SSE|092527297|19501|3|8920.00|227274|269133|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19502|3|11150.00|240989|269133|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|6000|N|SSE|092527297|19503|3|66900.00|242504|269133|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527297|19504|3|1115.00|248832|269133|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|800|N|SSE|092527297|19505|3|8920.00|248832|12502|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527297|19506|3|3345.00|248832|20804|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1500|N|SSE|092527297|19507|3|16725.00|248832|92545|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527297|19508|3|1115.00|248832|93922|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19509|3|11150.00|248832|109469|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527297|19510|3|1115.00|248832|111705|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19511|3|2230.00|248832|125144|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527297|19512|3|2230.00|248832|127804|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527297|19513|3|3345.00|248832|131274|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527297|19514|3|11150.00|248832|138467|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527298|19515|3|22300.00|248832|150370|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1400|N|SSE|092527298|19516|3|15610.00|248832|180335|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527298|19517|3|5575.00|248832|16227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527298|19518|3|4460.00|248832|108568|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1100|N|SSE|092527298|19519|3|12265.00|248832|150693|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527298|19520|3|6690.00|248832|158408|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527298|19521|3|11150.00|200640|158408|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4900|N|SSE|092527298|19522|3|54635.00|200640|187399|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4400|N|SSE|092527298|19523|3|49060.00|200640|187400|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527298|19524|3|4460.00|200640|212837|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|10000|N|SSE|092527298|19525|3|111500.00|200640|267481|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527298|19526|3|11150.00|200640|24231|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527298|19527|3|1115.00|200640|72311|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527298|19528|3|6690.00|200640|87585|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527298|19529|3|11150.00|200640|136962|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1500|N|SSE|092527298|19530|3|16725.00|200640|195364|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|10000|N|SSE|092527298|19531|3|111500.00|200640|195399|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527298|19532|3|3345.00|200640|51095|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527298|19533|3|2230.00|200640|133656|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527299|19534|3|11150.00|200640|167671|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527299|19535|3|4460.00|200640|205652|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2100|N|SSE|092527299|19536|3|23415.00|200640|209830|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1300|N|SSE|092527299|19537|3|14495.00|212385|209830|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|8000|N|SSE|092527299|19538|3|89200.00|212385|218872|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2300|N|SSE|092527299|19539|3|25645.00|212385|210323|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527299|19540|3|11150.00|212385|216248|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527299|19541|3|22300.00|212385|253967|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527299|19542|3|22300.00|212385|31131|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|12800|N|SSE|092527299|19543|3|142720.00|212385|84511|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527299|19544|3|6690.00|212385|183593|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527299|19545|3|4460.00|252999|183593|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527299|19546|3|3345.00|252999|184217|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527299|19547|3|7805.00|271003|184217|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527299|19548|3|5575.00|271003|187809|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|7700|N|SSE|092527299|19549|3|85855.00|271003|193101|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527299|19550|3|2230.00|271003|199299|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527299|19551|3|22300.00|271003|207281|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|4200|N|SSE|092527299|19552|3|46830.00|271003|207287|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|40000|N|SSE|092527300|19553|3|446000.00|271003|207790|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|10000|N|SSE|092527300|19554|3|111500.00|271003|210996|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527300|19555|3|10035.00|271003|214155|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527300|19556|3|3345.00|271003|217589|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527300|19557|3|2230.00|271003|232417|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527300|19558|3|3345.00|271003|247227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|800|N|SSE|092527300|19559|3|8920.00|227788|247227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527300|19560|3|2230.00|261595|247227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527300|19561|3|11150.00|269724|247227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1700|N|SSE|092527300|19562|3|18955.00|227022|247227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|6000|N|SSE|092527300|19563|3|66900.00|227022|257668|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527300|19564|3|6690.00|227022|261466|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|12000|N|SSE|092527300|19565|3|133800.00|227022|8850|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527300|19566|3|10035.00|227022|25263|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527300|19567|3|2230.00|227022|37340|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527300|19568|3|1115.00|227022|60011|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527300|19569|3|3345.00|227022|74289|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527300|19570|3|10035.00|227022|84510|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527300|19571|3|7805.00|227022|101755|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527300|19572|3|6690.00|227022|153915|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527300|19573|3|1115.00|227022|177227|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527300|19574|3|2230.00|227022|181607|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527300|19575|3|4460.00|227022|199640|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527300|19576|3|5575.00|227022|238066|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|10000|N|SSE|092527300|19577|3|111500.00|227022|255995|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527300|19578|3|55750.00|227022|257783|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527300|19579|3|55750.00|227022|260269|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2500|N|SSE|092527300|19580|3|27875.00|227022|264457|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|11900|N|SSE|092527300|19581|3|132685.00|227022|266367|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2000|N|SSE|092527300|19582|3|22300.00|227022|44638|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527300|19583|3|11150.00|227022|193522|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527300|19584|3|55750.00|227022|238283|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|3000|N|SSE|092527300|19585|3|33450.00|227022|268827|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527300|19586|3|5575.00|227022|17811|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527300|19587|3|3345.00|227022|93538|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|7900|N|SSE|092527300|19588|3|88085.00|227022|95503|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527300|19589|3|5575.00|227022|173105|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527300|19590|3|2230.00|227022|190843|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527300|19591|3|10035.00|236218|190843|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1900|N|SSE|092527301|19592|3|21185.00|245326|190843|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527301|19593|3|5575.00|245326|193352|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527301|19594|3|1115.00|245326|246938|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527301|19595|3|2230.00|245326|247076|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1600|N|SSE|092527301|19596|3|17840.00|245326|251093|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|5000|N|SSE|092527301|19597|3|55750.00|245326|254183|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527301|19598|3|2230.00|245326|263922|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527301|19599|3|5575.00|245326|13137|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|400|N|SSE|092527301|19600|3|4460.00|258659|13137|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527301|19601|3|2230.00|176477|13137|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527301|19602|3|1115.00|176477|59658|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|900|N|SSE|092527301|19603|3|10035.00|186532|59658|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|200|N|SSE|092527301|19604|3|2230.00|186532|211462|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527301|19605|3|3345.00|186532|256071|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527301|19606|3|3345.00|186532|267386|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1200|N|SSE|092527301|19607|3|13380.00|186532|268405|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527301|19608|3|6690.00|186532|184513|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527301|19609|3|3345.00|186532|216456|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2900|N|SSE|092527301|19610|3|32335.00|186532|246941|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|600|N|SSE|092527301|19611|3|6690.00|186532|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|500|N|SSE|092527301|19612|3|5575.00|191654|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|3700|N|SSE|092527301|19613|3|41255.00|193540|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527301|19614|3|11150.00|231350|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|2900|N|SSE|092527301|19615|3|32335.00|243998|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|1000|N|SSE|092527301|19616|3|11150.00|258691|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527301|19617|3|3345.00|259025|249275|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|700|N|SSE|092527301|19618|3|7805.00|259025|17926|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|100|N|SSE|092527301|19619|3|1115.00|262081|17926|92526426|20200707092526000
600138.SH|20200707|092500570|2020-07-07 09:25:00|11.15|300|N|SSE|092527301|19620|3|3345.00|262081|35433|92526426|20200707092526000
600138.SH|20200707|093000310|2020-07-07 09:30:00|11.15|100|B|SSE|093002485|54853|3|1115.00|272661|45142|93001429|20200707093001000
600138.SH|20200707|093000410|2020-07-07 09:30:00|11.15|500|S|SSE|093004591|56057|3|5575.00|272661|274109|93003424|20200707093003000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.15|1000|S|SSE|093006343|56534|3|11150.00|272661|274832|93005297|20200707093005000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.15|400|S|SSE|093006346|56603|3|4460.00|272661|274956|93005297|20200707093005000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.14|1000|S|SSE|093006346|56604|3|11140.00|252968|274956|93005297|20200707093005000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.14|400|S|SSE|093006346|56605|3|4456.00|256388|274956|93005297|20200707093005000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.14|1400|S|SSE|093006346|56606|3|15596.00|258632|274956|93005297|20200707093005000
600138.SH|20200707|093000470|2020-07-07 09:30:00|11.16|200|B|SSE|093006349|56731|3|2232.00|275192|178617|93005297|20200707093005000
600138.SH|20200707|093000540|2020-07-07 09:30:00|11.15|400|S|SSE|093006390|57081|3|4460.00|275091|275820|93005325|20200707093005000
600138.SH|20200707|093000540|2020-07-07 09:30:00|11.15|500|S|SSE|093007159|57894|3|5575.00|275091|276659|93006377|20200707093006000
600138.SH|20200707|093000540|2020-07-07 09:30:00|11.16|300|B|SSE|093007161|58014|3|3348.00|276925|178617|93006377|20200707093006000
600138.SH|20200707|093000640|2020-07-07 09:30:00|11.15|2000|S|SSE|093009193|58595|3|22300.00|275091|277467|93008388|20200707093008000
600138.SH|20200707|093000640|2020-07-07 09:30:00|11.15|1800|S|SSE|093009228|59184|3|20070.00|275091|278437|93008397|20200707093008000
600138.SH|20200707|093000640|2020-07-07 09:30:00|11.15|900|S|SSE|093009228|59185|3|10035.00|275647|278437|93008397|20200707093008000
